Date,Open,High,Low,Close,Adj Close,Volume
2024-12-31,235.88,237.46,231.31,231.84,230.6,17927700
2024-12-30,234.7,238.77,231.62,235.58,234.32,27316800
2024-12-27,245.64,245.78,236.35,241.75,240.45,29282200
2024-12-26,240.0,247.28,237.6,245.36,244.05,28459000
2024-12-24,240.12,240.23,234.8,239.68,238.4,22827200
2024-12-23,226.69,233.4,225.13,232.35,231.11,40643800
2024-12-20,220.36,230.29,218.91,220.79,219.02,131910400
2024-12-19,227.91,228.05,217.58,218.32,216.57,40845200
2024-12-18,239.41,239.85,219.22,223.62,221.83,53960100
2024-12-17,240.65,242.47,233.8,240.23,238.3,70382100
2024-12-16,231.79,251.88,230.81,250.0,248.0,111623200
2024-12-13,213.9,228.7,211.11,224.8,223.0,121336600
2024-12-12,180.93,182.0,175.99,180.66,179.21,46967200
2024-12-11,180.01,184.87,176.43,183.2,181.73,41295200
2024-12-10,177.81,178.5,169.73,171.81,170.43,27762600
2024-12-09,178.95,180.79,176.02,178.94,177.51,20886300
2024-12-06,170.1,180.68,169.33,179.53,178.09,27830800
2024-12-05,170.75,172.4,169.2,170.47,169.1,18490000
2024-12-04,173.44,175.39,168.56,170.56,169.19,32748200
2024-12-03,164.48,168.27,164.03,168.15,166.8,17024400
2024-12-02,162.95,168.38,162.75,166.51,165.18,21472400
2024-11-29,159.57,162.69,159.08,162.08,160.78,11024000
2024-11-27,163.2,163.2,157.54,159.67,158.39,19722700
2024-11-26,164.6,166.37,162.69,164.74,163.42,16308800
2024-11-25,165.4,167.23,162.89,164.82,163.5,26850600
2024-11-22,164.3,164.91,162.4,164.23,162.91,17332500
2024-11-21,166.25,166.34,160.6,163.94,162.63,24835300
2024-11-20,165.54,165.54,160.86,163.25,161.94,17196700
2024-11-19,166.66,166.8,164.31,165.35,164.02,18003400
2024-11-18,165.66,166.35,162.22,165.67,164.34,17856900
2024-11-15,168.47,169.14,163.43,164.84,163.52,20836200
2024-11-14,174.77,175.57,169.87,170.38,169.01,20638900
2024-11-13,174.71,175.59,172.6,173.58,172.19,17472500
2024-11-12,178.9,179.56,173.2,176.22,174.81,15862000
2024-11-11,183.4,183.63,176.82,178.91,177.48,17036700
2024-11-08,182.99,185.05,181.83,183.64,182.17,13503200
2024-11-07,181.99,184.87,181.79,183.81,182.34,18970600
2024-11-06,179.63,180.21,175.96,179.55,178.11,24300800
2024-11-05,170.05,174.4,170.05,173.9,172.51,13441800
2024-11-04,169.28,172.45,168.42,168.55,167.2,13621300
2024-11-01,168.26,171.33,167.5,168.92,167.57,17847000
2024-10-31,174.45,174.45,167.38,169.77,168.41,26086600
2024-10-30,177.47,179.19,175.62,176.64,175.22,17911500
2024-10-29,172.44,180.23,171.21,179.24,177.8,23702300
2024-10-28,173.0,173.97,171.35,172.02,170.64,13195800
2024-10-25,174.19,176.8,172.72,173.0,171.61,19977700
2024-10-24,174.26,174.3,169.5,171.35,169.98,20485200
2024-10-23,177.59,178.98,172.57,173.51,172.12,19513700
2024-10-22,178.66,180.69,177.41,179.38,177.94,12062600
2024-10-21,179.38,181.72,178.25,179.99,178.55,13695100
2024-10-18,182.32,182.71,178.68,179.89,178.45,17835200
2024-10-17,181.37,185.51,180.69,181.53,180.07,25232400
2024-10-16,178.51,179.25,175.33,176.82,175.4,15285100
2024-10-15,180.79,181.7,173.37,175.98,174.57,27657500
2024-10-14,183.3,184.95,180.13,182.31,180.85,17195800
2024-10-11,181.14,182.59,177.4,181.48,180.03,23070000
2024-10-10,183.56,186.31,182.53,185.69,184.2,16318000
2024-10-09,179.24,186.42,176.42,185.95,184.46,25504100
2024-10-08,175.42,181.6,174.89,180.73,179.28,20774200
2024-10-07,174.82,178.31,173.86,175.08,173.68,15588300
2024-10-04,176.3,176.9,172.6,176.64,175.22,17921400
